,unique_identify,-logAffi,target,pdb,compnd,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_fep_benchmark
163,CHEMBL1075179_3djv_CHEMBL130266,2.980302269019808,CHEMBL1075179,3djv,CHEMBL130266,0.0892857142857142,0.0921052631578947,0.1329113924050632
164,CHEMBL1075179_3djv_CHEMBL258728,4.554395796726403,CHEMBL1075179,3djv,CHEMBL258728,0.1056910569105691,0.1007194244604316,0.1527777777777778
165,CHEMBL1075181_4en4_CHEMBL3244684,4.647817481888637,CHEMBL1075181,4en4,CHEMBL3244684,0.1101694915254237,0.1018518518518518,0.12
166,CHEMBL1075181_4en4_CHEMBL3244690,4.166852888087215,CHEMBL1075181,4en4,CHEMBL3244690,0.1101694915254237,0.1018518518518518,0.12
167,CHEMBL1075181_4en4_CHEMBL3245268,3.9788107009300617,CHEMBL1075181,4en4,CHEMBL3245268,0.1166666666666666,0.1111111111111111,0.1326530612244898
168,CHEMBL1075181_4en4_CHEMBL3275146,3.903089986991944,CHEMBL1075181,4en4,CHEMBL3275146,0.1142857142857142,0.102803738317757,0.1265822784810126
169,CHEMBL1075256_1wm1_CHEMBL403772,6.301029995663981,CHEMBL1075256,1wm1,CHEMBL403772,0.1092436974789916,0.1440677966101695,0.1440677966101695
170,CHEMBL1075317_2h9n_CHEMBL1085865,7.698970004336019,CHEMBL1075317,2h9n,CHEMBL1085865,0.1176470588235294,0.0852713178294573,0.1176470588235294
171,CHEMBL1075317_2h9n_CHEMBL1086531,6.795880017344075,CHEMBL1075317,2h9n,CHEMBL1086531,0.1076923076923077,0.0646551724137931,0.1076923076923077
172,CHEMBL1075317_3emh_CHEMBL1086453,7.522878745280337,CHEMBL1075317,3emh,CHEMBL1086453,0.0948616600790513,0.0789473684210526,0.0948616600790513
173,CHEMBL1075317_3emh_CHEMBL1086454,7.045757490560675,CHEMBL1075317,3emh,CHEMBL1086454,0.1052631578947368,0.0833333333333333,0.1052631578947368
174,CHEMBL1075317_3psl_CHEMBL1085605,4.568636235841013,CHEMBL1075317,3psl,CHEMBL1085605,0.1278195488721804,0.0818181818181818,0.1278195488721804
175,CHEMBL1075317_3uvo_CHEMBL1084623,5.795880017344075,CHEMBL1075317,3uvo,CHEMBL1084623,0.1258278145695364,0.0859375,0.1258278145695364
176,CHEMBL1075317_4es0_CHEMBL1084621,6.823908740944319,CHEMBL1075317,4es0,CHEMBL1084621,0.1184210526315789,0.1031746031746031,0.1226993865030674
177,CHEMBL1075317_4es0_CHEMBL1085604,7.096910013008056,CHEMBL1075317,4es0,CHEMBL1085604,0.1206896551724138,0.0718954248366013,0.1208053691275167
178,CHEMBL1075317_4es0_CHEMBL1085864,4.563837352959244,CHEMBL1075317,4es0,CHEMBL1085864,0.1258741258741259,0.0833333333333333,0.1258741258741259
179,CHEMBL1075317_4es0_CHEMBL1086083,5.494850021680094,CHEMBL1075317,4es0,CHEMBL1086083,0.1232876712328767,0.08130081300813,0.1232876712328767
180,CHEMBL1075317_4es0_CHEMBL1086455,6.920818753952375,CHEMBL1075317,4es0,CHEMBL1086455,0.1216216216216216,0.0887096774193548,0.1216216216216216
181,CHEMBL1075317_4gm8_CHEMBL3799591,8.537602002101044,CHEMBL1075317,4gm8,CHEMBL3799591,0.2156862745098039,0.1659574468085106,0.2156862745098039
182,CHEMBL1075317_4gm8_CHEMBL3883592,8.619788758288394,CHEMBL1075317,4gm8,CHEMBL3883592,0.1541850220264317,0.1695652173913043,0.175
183,CHEMBL1075317_4gm8_CHEMBL3957384,8.346787486224656,CHEMBL1075317,4gm8,CHEMBL3957384,0.1625615763546798,0.1744680851063829,0.1759259259259259
184,CHEMBL1075317_5vfc_CHEMBL3798088,9.045757490560677,CHEMBL1075317,5vfc,CHEMBL3798088,0.1642512077294686,0.2027649769585253,0.2027649769585253
185,CHEMBL1075317_6dar_CHEMBL4276691,5.8996294548824375,CHEMBL1075317,6dar,CHEMBL4276691,0.2658227848101265,0.2487562189054726,0.2658227848101265
186,CHEMBL1075317_6dar_CHEMBL4276791,6.732828271596986,CHEMBL1075317,6dar,CHEMBL4276791,0.2402597402597402,0.2738095238095238,0.2738095238095238
187,CHEMBL1075317_6dar_CHEMBL4276998,5.407823242604133,CHEMBL1075317,6dar,CHEMBL4276998,0.261744966442953,0.2345679012345679,0.261744966442953
188,CHEMBL1075317_6dar_CHEMBL4277278,5.142064735280571,CHEMBL1075317,6dar,CHEMBL4277278,0.3055555555555556,0.25,0.3055555555555556
189,CHEMBL1075317_6dar_CHEMBL4278066,4.7544873321858505,CHEMBL1075317,6dar,CHEMBL4278066,0.3426573426573426,0.2421875,0.3426573426573426
190,CHEMBL1075317_6dar_CHEMBL4278618,7.371611069949688,CHEMBL1075317,6dar,CHEMBL4278618,0.2409638554216867,0.2430939226519337,0.2430939226519337
191,CHEMBL1075317_6dar_CHEMBL4278737,6.177178354696896,CHEMBL1075317,6dar,CHEMBL4278737,0.2689655172413793,0.2857142857142857,0.3092105263157895
192,CHEMBL1075317_6dar_CHEMBL4280115,5.835647144215563,CHEMBL1075317,6dar,CHEMBL4280115,0.2392638036809816,0.2277777777777777,0.2392638036809816
193,CHEMBL1075317_6dar_CHEMBL4280428,7.022276394711152,CHEMBL1075317,6dar,CHEMBL4280428,0.2389937106918239,0.2901234567901234,0.2901234567901234
194,CHEMBL1075317_6dar_CHEMBL4281521,5.585026652029182,CHEMBL1075317,6dar,CHEMBL4281521,0.2993197278911564,0.2878787878787879,0.2993197278911564
195,CHEMBL1075317_6dar_CHEMBL4283339,7.539102157243452,CHEMBL1075317,6dar,CHEMBL4283339,0.1927083333333333,0.1890547263681592,0.2162162162162162
196,CHEMBL1075317_6dar_CHEMBL4283374,8.452225294612177,CHEMBL1075317,6dar,CHEMBL4283374,0.1880733944954128,0.2421052631578947,0.25
197,CHEMBL1075317_6dar_CHEMBL4283572,6.0343280287798935,CHEMBL1075317,6dar,CHEMBL4283572,0.2571428571428571,0.2360248447204969,0.2571428571428571
198,CHEMBL1075317_6dar_CHEMBL4284629,6.318758762624412,CHEMBL1075317,6dar,CHEMBL4284629,0.2085889570552147,0.2413793103448276,0.2413793103448276
199,CHEMBL1075317_6dar_CHEMBL4284733,6.978810700930062,CHEMBL1075317,6dar,CHEMBL4284733,0.2422360248447205,0.2670454545454545,0.2670454545454545
200,CHEMBL1075317_6dar_CHEMBL4284948,6.735182176990463,CHEMBL1075317,6dar,CHEMBL4284948,0.23125,0.2514970059880239,0.2514970059880239
201,CHEMBL1075317_6dar_CHEMBL4285902,7.118615343229427,CHEMBL1075317,6dar,CHEMBL4285902,0.2341772151898734,0.2899408284023668,0.2899408284023668
202,CHEMBL1075317_6dar_CHEMBL4286527,7.559090917934782,CHEMBL1075317,6dar,CHEMBL4286527,0.238095238095238,0.2419354838709677,0.2419354838709677
203,CHEMBL1075317_6dar_CHEMBL4286932,6.298432014944073,CHEMBL1075317,6dar,CHEMBL4286932,0.2649006622516556,0.266304347826087,0.266304347826087
204,CHEMBL1075317_6dar_CHEMBL4287245,5.860120913598763,CHEMBL1075317,6dar,CHEMBL4287245,0.2450331125827814,0.2422360248447205,0.2450331125827814
205,CHEMBL1075317_6dar_CHEMBL4288010,6.8297382846050425,CHEMBL1075317,6dar,CHEMBL4288010,0.2469135802469135,0.2701149425287356,0.2701149425287356
206,CHEMBL1075317_6dar_CHEMBL4288332,6.161150909262744,CHEMBL1075317,6dar,CHEMBL4288332,0.2269938650306748,0.358974358974359,0.358974358974359
207,CHEMBL1075317_6dar_CHEMBL4288521,7.882728704344236,CHEMBL1075317,6dar,CHEMBL4288521,0.2043010752688172,0.2,0.2043010752688172
208,CHEMBL1075317_6dar_CHEMBL4288724,6.928117992693875,CHEMBL1075317,6dar,CHEMBL4288724,0.2547770700636942,0.2256097560975609,0.2547770700636942
209,CHEMBL1075317_6dar_CHEMBL4289405,5.122628654130226,CHEMBL1075317,6dar,CHEMBL4289405,0.25,0.1823529411764705,0.25
210,CHEMBL1075317_6dar_CHEMBL4291414,6.325138859262188,CHEMBL1075317,6dar,CHEMBL4291414,0.273972602739726,0.2666666666666666,0.273972602739726
211,CHEMBL1075317_6dar_CHEMBL4292147,5.504455662453552,CHEMBL1075317,6dar,CHEMBL4292147,0.2451612903225806,0.2692307692307692,0.2922077922077922
212,CHEMBL1075317_6dar_CHEMBL4294133,7.642065152999546,CHEMBL1075317,6dar,CHEMBL4294133,0.2241379310344827,0.2275132275132275,0.2462311557788944
213,CHEMBL1075317_6dar_CHEMBL4294825,6.6595558851598815,CHEMBL1075317,6dar,CHEMBL4294825,0.2709677419354839,0.2525252525252525,0.2709677419354839
214,CHEMBL1075317_6dar_CHEMBL4295183,5.384049948343599,CHEMBL1075317,6dar,CHEMBL4295183,0.25,0.2422360248447205,0.2758620689655172
215,CHEMBL1075317_6das_CHEMBL4279907,8.587722320943946,CHEMBL1075317,6das,CHEMBL4279907,0.2093023255813953,0.2080924855491329,0.2093023255813953
216,CHEMBL1075317_6das_CHEMBL4284408,6.963173811723367,CHEMBL1075317,6das,CHEMBL4284408,0.19375,0.2303030303030303,0.2303030303030303
217,CHEMBL1075317_6das_CHEMBL4287817,8.191773796541547,CHEMBL1075317,6das,CHEMBL4287817,0.20625,0.2514285714285714,0.2514285714285714
218,CHEMBL1075317_6das_CHEMBL4291223,7.785156151952302,CHEMBL1075317,6das,CHEMBL4291223,0.2134831460674157,0.2670454545454545,0.267379679144385
219,CHEMBL1075317_6das_CHEMBL4291641,9.044793462458058,CHEMBL1075317,6das,CHEMBL4291641,0.1945945945945946,0.2658959537572254,0.2658959537572254
220,CHEMBL1075317_6das_CHEMBL4294174,7.800294678616552,CHEMBL1075317,6das,CHEMBL4294174,0.1891891891891892,0.2514285714285714,0.2514285714285714
221,CHEMBL1075320_3mlb_CHEMBL1084867,4.840968332518619,CHEMBL1075320,3mlb,CHEMBL1084867,0.2408376963350785,0.1590909090909091,0.2408376963350785
222,CHEMBL1075323_4nh9_CHEMBL3104858,6.425968732272281,CHEMBL1075323,4nh9,CHEMBL3104858,0.2484076433121019,0.1646341463414634,0.3026315789473684
223,CHEMBL1075323_4nh9_CHEMBL3104860,5.576754126063192,CHEMBL1075323,4nh9,CHEMBL3104860,0.2597402597402597,0.175,0.2645161290322581
224,CHEMBL1075323_4nh9_CHEMBL3235333,5.356547323513812,CHEMBL1075323,4nh9,CHEMBL3235333,0.2183908045977011,0.1564245810055866,0.3373493975903614
225,CHEMBL1075323_4nh9_CHEMBL3235334,5.958607314841775,CHEMBL1075323,4nh9,CHEMBL3235334,0.2138728323699422,0.1647727272727272,0.4193548387096774
226,CHEMBL1075323_4nh9_CHEMBL3235335,6.236572006437063,CHEMBL1075323,4nh9,CHEMBL3235335,0.2083333333333333,0.1647727272727272,0.4339622641509434
227,CHEMBL1075323_4nh9_CHEMBL3235336,5.552841968657781,CHEMBL1075323,4nh9,CHEMBL3235336,0.1771428571428571,0.1695906432748538,0.4333333333333333
228,CHEMBL1075323_4nh9_CHEMBL3235338,6.376750709602099,CHEMBL1075323,4nh9,CHEMBL3235338,0.171875,0.1611111111111111,0.4088050314465409
229,CHEMBL1075323_4nh9_CHEMBL3235339,5.494850021680094,CHEMBL1075323,4nh9,CHEMBL3235339,0.1629213483146067,0.1736526946107784,0.4353741496598639
230,CHEMBL1075323_4nh9_CHEMBL3235341,5.431798275933005,CHEMBL1075323,4nh9,CHEMBL3235341,0.1567567567567567,0.1785714285714285,0.42
231,CHEMBL1075323_4nh9_CHEMBL3235342,6.2076083105017466,CHEMBL1075323,4nh9,CHEMBL3235342,0.1675675675675675,0.1647727272727272,0.4193548387096774
232,CHEMBL1075323_4nh9_CHEMBL3235343,5.537602002101044,CHEMBL1075323,4nh9,CHEMBL3235343,0.1677018633540372,0.1757575757575757,0.4513888888888889
233,CHEMBL1075323_4nh9_CHEMBL3235344,6.075720713938118,CHEMBL1075323,4nh9,CHEMBL3235344,0.1593406593406593,0.1695906432748538,0.4333333333333333
234,CHEMBL1163101_4u6r_CHEMBL3355993,7.853871964321762,CHEMBL1163101,4u6r,CHEMBL3355993,0.230392156862745,0.2175925925925926,0.2642276422764227
235,CHEMBL1163101_4u6r_CHEMBL3355999,7.958607314841775,CHEMBL1163101,4u6r,CHEMBL3355999,0.2264150943396226,0.19921875,0.2316602316602316
236,CHEMBL1163101_4u6r_CHEMBL3356000,7.366531544420414,CHEMBL1163101,4u6r,CHEMBL3356000,0.2264150943396226,0.19921875,0.2316602316602316
237,CHEMBL1163101_4u6r_CHEMBL3356001,8.193820026016112,CHEMBL1163101,4u6r,CHEMBL3356001,0.2093023255813953,0.2035398230088495,0.2251908396946564
238,CHEMBL1163101_4u6r_CHEMBL3356002,8.292429823902063,CHEMBL1163101,4u6r,CHEMBL3356002,0.2112676056338028,0.2053571428571428,0.2364341085271318
239,CHEMBL1163101_4u6r_CHEMBL3356003,7.853871964321762,CHEMBL1163101,4u6r,CHEMBL3356003,0.2093023255813953,0.2035398230088495,0.2234848484848484
240,CHEMBL1163101_4u6r_CHEMBL3356004,7.346787486224656,CHEMBL1163101,4u6r,CHEMBL3356004,0.2233009708737864,0.2098214285714285,0.2352941176470588
241,CHEMBL1163101_4u6r_CHEMBL3356005,7.267606240177032,CHEMBL1163101,4u6r,CHEMBL3356005,0.2129629629629629,0.224669603524229,0.2314410480349345
242,CHEMBL1163101_4u6r_CHEMBL3356006,7.920818753952375,CHEMBL1163101,4u6r,CHEMBL3356006,0.2046511627906976,0.2232142857142857,0.2232142857142857
243,CHEMBL1163101_4u6r_CHEMBL3356007,7.853871964321762,CHEMBL1163101,4u6r,CHEMBL3356007,0.233009708737864,0.2232142857142857,0.233009708737864
244,CHEMBL1163101_4u6r_CHEMBL3356008,7.657577319177793,CHEMBL1163101,4u6r,CHEMBL3356008,0.2270531400966183,0.2232142857142857,0.2270531400966183
245,CHEMBL1163101_4u6r_CHEMBL3356009,7.886056647693163,CHEMBL1163101,4u6r,CHEMBL3356009,0.2115384615384615,0.2252252252252252,0.23828125
246,CHEMBL1163101_4u6r_CHEMBL3356010,7.508638306165727,CHEMBL1163101,4u6r,CHEMBL3356010,0.2233009708737864,0.2142857142857142,0.2266666666666666
247,CHEMBL1163101_4yzc_CHEMBL388978,7.67778070526608,CHEMBL1163101,4yzc,CHEMBL388978,0.2094240837696335,0.1901840490797546,0.2094240837696335
248,CHEMBL1163101_4yzc_CHEMBL603469,8.244125144327509,CHEMBL1163101,4yzc,CHEMBL603469,0.217391304347826,0.1987179487179487,0.217391304347826
249,CHEMBL1163101_4yzc_CHEMBL608533,5.638272163982407,CHEMBL1163101,4yzc,CHEMBL608533,0.2264150943396226,0.1862348178137652,0.2579185520361991
250,CHEMBL1163101_4z7h_CHEMBL4554474,6.294830749544635,CHEMBL1163101,4z7h,CHEMBL4554474,0.2335766423357664,0.3219178082191781,0.3219178082191781
251,CHEMBL1163125_2yel_CHEMBL2430870,5.800000874803203,CHEMBL1163125,2yel,CHEMBL2430870,0.2873563218390804,0.2397959183673469,0.3146067415730337
252,CHEMBL1163125_2yel_CHEMBL2430871,6.0999990348465305,CHEMBL1163125,2yel,CHEMBL2430871,0.2402597402597402,0.2734375,0.2900763358778626
253,CHEMBL1163125_2yel_CHEMBL2430890,5.899998417198648,CHEMBL1163125,2yel,CHEMBL2430890,0.281437125748503,0.2317880794701986,0.281437125748503
254,CHEMBL1163125_2yem_CHEMBL1738926,7.619788758288394,CHEMBL1163125,2yem,CHEMBL1738926,0.2926829268292683,0.2348993288590604,0.3033707865168539
255,CHEMBL1163125_2yem_CHEMBL2153434,7.721246399047171,CHEMBL1163125,2yem,CHEMBL2153434,0.2926829268292683,0.2348993288590604,0.3033707865168539
256,CHEMBL1163125_2yem_CHEMBL2430869,6.299997602857746,CHEMBL1163125,2yem,CHEMBL2430869,0.2711864406779661,0.2393617021276596,0.2826086956521739
257,CHEMBL1163125_2yem_CHEMBL2430872,4.0,CHEMBL1163125,2yem,CHEMBL2430872,0.2402597402597402,0.2734375,0.2900763358778626
258,CHEMBL1163125_2yem_CHEMBL2430873,6.399996913372259,CHEMBL1163125,2yem,CHEMBL2430873,0.2402597402597402,0.2734375,0.2900763358778626
259,CHEMBL1163125_2yem_CHEMBL2430874,6.0999990348465305,CHEMBL1163125,2yem,CHEMBL2430874,0.2432432432432432,0.2586206896551724,0.2586206896551724
260,CHEMBL1163125_2yem_CHEMBL2430884,4.70000006855703,CHEMBL1163125,2yem,CHEMBL2430884,0.2608695652173913,0.3035714285714285,0.3333333333333333
261,CHEMBL1163125_2yem_CHEMBL2430885,5.40000018605658,CHEMBL1163125,2yem,CHEMBL2430885,0.2926829268292683,0.2348993288590604,0.3033707865168539
262,CHEMBL1163125_2yem_CHEMBL2430886,5.899998417198648,CHEMBL1163125,2yem,CHEMBL2430886,0.2926829268292683,0.2348993288590604,0.3033707865168539
263,CHEMBL1163125_2yem_CHEMBL2430887,5.200000237109354,CHEMBL1163125,2yem,CHEMBL2430887,0.2962962962962963,0.238095238095238,0.2976190476190476
264,CHEMBL1163125_2yem_CHEMBL2430889,5.499999678657065,CHEMBL1163125,2yem,CHEMBL2430889,0.2732558139534883,0.2243589743589743,0.2732558139534883
265,CHEMBL1163125_2yem_CHEMBL2430891,5.800000874803203,CHEMBL1163125,2yem,CHEMBL2430891,0.281437125748503,0.2317880794701986,0.281437125748503
266,CHEMBL1163125_2yem_CHEMBL2430893,5.300000202445418,CHEMBL1163125,2yem,CHEMBL2430893,0.2303370786516854,0.2041884816753926,0.2883435582822086
267,CHEMBL1163125_2yem_CHEMBL2430894,6.0,CHEMBL1163125,2yem,CHEMBL2430894,0.313953488372093,0.2686567164179104,0.313953488372093
268,CHEMBL1163125_2yem_CHEMBL2430895,5.899998417198648,CHEMBL1163125,2yem,CHEMBL2430895,0.3136094674556213,0.2597402597402597,0.3136094674556213
269,CHEMBL1163125_2yem_CHEMBL2430896,5.899998417198648,CHEMBL1163125,2yem,CHEMBL2430896,0.2640449438202247,0.2216216216216216,0.2716049382716049
270,CHEMBL1163125_2yem_CHEMBL661,5.609064892896621,CHEMBL1163125,2yem,CHEMBL661,0.2464788732394366,0.2478632478632478,0.3362068965517241
271,CHEMBL1163125_3mxf_CHEMBL3895096,9.039104757170907,CHEMBL1163125,3mxf,CHEMBL3895096,0.1764705882352941,0.1822660098522167,0.2146892655367231
272,CHEMBL1163125_3mxf_CHEMBL4075291,7.522878745280337,CHEMBL1163125,3mxf,CHEMBL4075291,0.175,0.1712707182320442,0.1987179487179487
273,CHEMBL1163125_3mxf_CHEMBL4127310,7.0,CHEMBL1163125,3mxf,CHEMBL4127310,0.18562874251497,0.2205128205128205,0.2229299363057325
274,CHEMBL1163125_3p5o_CHEMBL1232461,7.2580609222708015,CHEMBL1163125,3p5o,CHEMBL1232461,0.2266666666666666,0.2375690607734806,0.2671232876712329
275,CHEMBL1163125_3p5o_CHEMBL1958347,7.301029995663981,CHEMBL1163125,3p5o,CHEMBL1958347,0.2266666666666666,0.2375690607734806,0.2671232876712329
276,CHEMBL1163125_3p5o_CHEMBL2430875,6.299997602857746,CHEMBL1163125,3p5o,CHEMBL2430875,0.2197802197802197,0.2486772486772486,0.2584269662921348
277,CHEMBL1163125_3p5o_CHEMBL2430876,6.399996913372259,CHEMBL1163125,3p5o,CHEMBL2430876,0.2203389830508474,0.234375,0.234375
278,CHEMBL1163125_3p5o_CHEMBL2430877,6.399996913372259,CHEMBL1163125,3p5o,CHEMBL2430877,0.2359550561797752,0.2404371584699453,0.2542372881355932
279,CHEMBL1163125_3p5o_CHEMBL2430878,6.299997602857746,CHEMBL1163125,3p5o,CHEMBL2430878,0.2247191011235955,0.2611111111111111,0.2611111111111111
280,CHEMBL1163125_3p5o_CHEMBL2430879,6.299997602857746,CHEMBL1163125,3p5o,CHEMBL2430879,0.2085889570552147,0.2275132275132275,0.2395209580838323
281,CHEMBL1163125_3p5o_CHEMBL2430880,5.899998417198648,CHEMBL1163125,3p5o,CHEMBL2430880,0.2179487179487179,0.2352941176470588,0.2585034013605442
282,CHEMBL1163125_3p5o_CHEMBL2430892,6.299997602857746,CHEMBL1163125,3p5o,CHEMBL2430892,0.28,0.2401960784313725,0.28
283,CHEMBL1163125_3p5o_CHEMBL4540207,7.698970004336019,CHEMBL1163125,3p5o,CHEMBL4540207,0.2038216560509554,0.2013422818791946,0.2267441860465116
284,CHEMBL1163125_3u5j_CHEMBL2430888,5.200000237109354,CHEMBL1163125,3u5j,CHEMBL2430888,0.2926829268292683,0.2348993288590604,0.3033707865168539
285,CHEMBL1163125_3u5l_CHEMBL1958337,6.1938200260161125,CHEMBL1163125,3u5l,CHEMBL1958337,0.2519685039370078,0.2436974789915966,0.3305084745762712
286,CHEMBL1163125_3zyu_CHEMBL2017285,6.399996913372259,CHEMBL1163125,3zyu,CHEMBL2017285,0.2037037037037037,0.2163742690058479,0.2953020134228188
287,CHEMBL1163125_3zyu_CHEMBL2017286,6.0,CHEMBL1163125,3zyu,CHEMBL2017286,0.1890243902439024,0.1988950276243093,0.237037037037037
288,CHEMBL1163125_3zyu_CHEMBL2017288,6.599997654072044,CHEMBL1163125,3zyu,CHEMBL2017288,0.2,0.2108843537414966,0.2594936708860759
289,CHEMBL1163125_3zyu_CHEMBL2017289,5.899998417198648,CHEMBL1163125,3zyu,CHEMBL2017289,0.2,0.2108843537414966,0.2594936708860759
290,CHEMBL1163125_3zyu_CHEMBL2017291,6.972463808775292,CHEMBL1163125,3zyu,CHEMBL2017291,0.1818181818181818,0.1967213114754098,0.2335766423357664
291,CHEMBL1163125_3zyu_CHEMBL2181820,5.40000018605658,CHEMBL1163125,3zyu,CHEMBL2181820,0.1818181818181818,0.1967213114754098,0.2335766423357664
292,CHEMBL1163125_3zyu_CHEMBL2436012,7.0,CHEMBL1163125,3zyu,CHEMBL2436012,0.1818181818181818,0.2021857923497267,0.2246376811594203
293,CHEMBL1163125_3zyu_CHEMBL4065777,7.853871964321762,CHEMBL1163125,3zyu,CHEMBL4065777,0.2150537634408602,0.1862745098039215,0.2150537634408602
294,CHEMBL1163125_3zyu_CHEMBL4072227,7.67778070526608,CHEMBL1163125,3zyu,CHEMBL4072227,0.1675126903553299,0.1731843575418994,0.1847133757961783
295,CHEMBL1163125_3zyu_CHEMBL4099187,8.0,CHEMBL1163125,3zyu,CHEMBL4099187,0.173469387755102,0.1751152073732718,0.2139303482587064
296,CHEMBL1163125_3zyu_CHEMBL4440097,8.0,CHEMBL1163125,3zyu,CHEMBL4440097,0.2216216216216216,0.1921182266009852,0.2216216216216216
297,CHEMBL1163125_3zyu_CHEMBL4440534,8.0,CHEMBL1163125,3zyu,CHEMBL4440534,0.173469387755102,0.1538461538461538,0.1923076923076923
298,CHEMBL1163125_3zyu_CHEMBL4532109,6.499996931948306,CHEMBL1163125,3zyu,CHEMBL4532109,0.1941176470588235,0.2012987012987013,0.2953020134228188
299,CHEMBL1163125_3zyu_CHEMBL4543743,8.0,CHEMBL1163125,3zyu,CHEMBL4543743,0.1832460732984293,0.2266009852216748,0.2266009852216748
300,CHEMBL1163125_4bjx_CHEMBL3353993,5.200000237109354,CHEMBL1163125,4bjx,CHEMBL3353993,0.1964285714285714,0.2485549132947976,0.2914285714285714
301,CHEMBL1163125_4bw1_CHEMBL2017264,5.100000128334196,CHEMBL1163125,4bw1,CHEMBL2017264,0.2012195121951219,0.2787878787878788,0.3166666666666666
302,CHEMBL1163125_4bw1_CHEMBL2017273,6.199998172182031,CHEMBL1163125,4bw1,CHEMBL2017273,0.2095808383233532,0.2590361445783132,0.2590361445783132
303,CHEMBL1163125_4bw1_CHEMBL2181818,5.899998417198648,CHEMBL1163125,4bw1,CHEMBL2181818,0.2156862745098039,0.2485207100591716,0.3057851239669421
304,CHEMBL1163125_4bw2_CHEMBL2017269,5.899998417198648,CHEMBL1163125,4bw2,CHEMBL2017269,0.2049689440993788,0.2517482517482518,0.3311688311688311
305,CHEMBL1163125_4bw3_CHEMBL2017281,6.0999990348465305,CHEMBL1163125,4bw3,CHEMBL2017281,0.1988950276243093,0.2622950819672131,0.2622950819672131
306,CHEMBL1163125_4bw4_CHEMBL2017282,5.899998417198648,CHEMBL1163125,4bw4,CHEMBL2017282,0.2130177514792899,0.2068965517241379,0.2481203007518796
307,CHEMBL1163125_4bw4_CHEMBL2017283,6.299997602857746,CHEMBL1163125,4bw4,CHEMBL2017283,0.188235294117647,0.2222222222222222,0.2340425531914893
308,CHEMBL1163125_4c66_CHEMBL3900452,8.918320917592979,CHEMBL1163125,4c66,CHEMBL3900452,0.1704545454545454,0.1891891891891892,0.2277777777777777
309,CHEMBL1163125_4c66_CHEMBL3908687,7.300379529153772,CHEMBL1163125,4c66,CHEMBL3908687,0.1724137931034483,0.2259615384615384,0.2303370786516854
310,CHEMBL1163125_4c66_CHEMBL3953629,6.921543181946707,CHEMBL1163125,4c66,CHEMBL3953629,0.2,0.2205128205128205,0.2241379310344827
311,CHEMBL1163125_4cfl_CHEMBL1363184,5.043351420794797,CHEMBL1163125,4cfl,CHEMBL1363184,0.2535211267605634,0.293103448275862,0.3051948051948052
312,CHEMBL1163125_4cl9_CHEMBL2177300,7.997409743748109,CHEMBL1163125,4cl9,CHEMBL2177300,0.2303030303030303,0.2765957446808511,0.2765957446808511
313,CHEMBL1163125_4cl9_CHEMBL3352833,6.299997602857746,CHEMBL1163125,4cl9,CHEMBL3352833,0.2884615384615384,0.2659574468085106,0.2884615384615384
314,CHEMBL1163125_4cl9_CHEMBL3353989,6.299997602857746,CHEMBL1163125,4cl9,CHEMBL3353989,0.2922077922077922,0.2662337662337662,0.2922077922077922
315,CHEMBL1163125_4cl9_CHEMBL3353996,6.199998172182031,CHEMBL1163125,4cl9,CHEMBL3353996,0.2298850574712643,0.3072916666666667,0.3072916666666667
316,CHEMBL1163125_4cl9_CHEMBL3353997,6.499996931948306,CHEMBL1163125,4cl9,CHEMBL3353997,0.24,0.2731958762886597,0.2731958762886597
317,CHEMBL1163125_4cl9_CHEMBL3353999,6.399997913127038,CHEMBL1163125,4cl9,CHEMBL3353999,0.2303030303030303,0.2834224598930481,0.2834224598930481
